Donor_ID,Cytokine_Dose,Marker_Gene_Response,Housekeeping_Gene,Inflammatory_Gene_1,Inflammatory_Gene_2,Housekeeping_Gene_2,Cytokine_Responder,Stable_Gene
Donor_B,0,6.7133504184103145,9.810629801149563,4.167382029740965,4.837912781212547,9.50228930617337,3.4694252252473055,8.6278785762625
Donor_C,100,18.080158293338737,10.58230277804677,11.031996361627613,6.728527851529378,9.866252954867788,13.284395806837622,9.277965916456873
Donor_B,0,6.290013596413306,9.992924622456108,5.53936938869497,4.149043390376133,9.775957108922853,3.025002849879315,8.420419679269752
Donor_B,100,17.76558353036948,10.382284894718124,13.100139550387858,10.549232227871506,9.091972961121709,15.457200538947653,8.404030381104054
Donor_A,50,11.553328717319701,9.006345360488682,4.6995128894467175,4.766881855958142,9.547114073114349,9.893838115782376,9.212573903106708
Donor_B,50,13.112637599750066,9.02790769952778,9.299606968911487,8.527722792063589,9.949936752009426,9.909742820944473,8.612189319871524
Donor_B,50,11.642804990548193,9.942084862893198,8.712948619002342,6.055435865297934,9.501885379679527,11.469231719462142,9.099534558117037
Donor_A,0,1.386263498578063,9.915883338214492,1.8838566481318502,1.8830432534504287,9.944242974816726,1.1040752300868542,8.313730781942844
Donor_B,100,18.373855311374477,10.028410897722974,12.946767930222615,8.068816199945411,9.469873457565773,14.899985471236882,8.913658442658225
Donor_C,100,17.04859180156423,10.153079735924136,10.33319746516733,8.620641873120118,9.921966266761,13.495573734447827,8.982771608737238
Donor_A,50,10.259107016094806,9.677427175135117,5.94241591802449,4.731857678553748,9.62906855108532,10.175617671306016,8.390641392073885
Donor_C,50,8.987702544124955,9.296172368104902,6.4483243329231605,4.315036081791748,9.738629579800293,7.81476206869598,8.985757539447606
Donor_B,10,4.5671830543331255,9.474400099220059,4.575308880135498,3.1915361637105093,9.407458673401136,5.244695074256795,8.240352283632808
Donor_B,10,4.944945095572468,11.013165270063059,5.485726302236399,4.857167905005271,9.164341372648623,6.818679284968678,8.446647952801317
Donor_B,0,5.389977889913103,10.398511708851526,1.9658791768712867,4.303549362430907,8.933005776562055,6.144598998730359,8.845747269427402
Donor_C,50,11.682630531480783,9.51129906744809,7.425827419800068,5.049625659286657,9.126531095118562,9.31533603114526,8.647738328656958
Donor_A,10,3.873280220441823,10.363388618776087,2.2466425195520254,3.1421048872837547,9.178210714244955,3.2851019260841325,8.477826123757465
Donor_B,50,10.897748487864583,9.469027303453649,8.128138940959984,7.0758171352635895,9.18025700021302,11.048662879487543,9.211021133610776
Donor_A,0,5.772781850434473,9.665444089210858,1.9243597892511983,2.6524851919237595,9.866633891366929,0.9509662731632531,8.565733831086854
Donor_A,0,2.270727391419972,10.333911054600398,2.389250259422491,0.8671796647304701,9.658877274947994,4.428714324788882,8.4975508214658
Donor_B,0,4.745547820743683,10.168342222834237,5.13034639004488,5.1234932875475305,9.701318118177777,4.153975769174956,8.576167091533565
Donor_C,100,14.55630738629599,10.786264282232402,10.299028674875418,7.4544740265272225,9.94825126883308,13.618598988579137,8.334336875277723
Donor_A,10,3.898805442649643,9.817977205508466,0.3464406081458238,1.652456549796411,9.630377404167433,4.465581341820957,8.584092411199375
Donor_B,10,7.298947757835479,10.44565275957827,5.355964212186262,5.493242126841544,9.538790261458715,4.328180085667218,8.681023441748513
Donor_A,0,0.0,9.515955562476037,1.9958607629149683,1.8992721952633185,9.495418376535323,1.8752272875077065,8.826632214538355
Donor_A,100,17.016366229407407,9.362946509461615,9.522898135996154,8.374882693755119,9.1591088169435,15.258355014456953,9.09552089675563
Donor_B,0,4.636944080866441,9.494966424028943,3.935516152145341,5.142090600956022,9.480825836917063,5.547034013766362,8.88144989426496
Donor_C,100,18.21451677505894,9.598817562189296,9.201807684880539,6.327606104797094,10.161183182733536,12.510408092532808,8.286864101740722
Donor_A,100,17.782413439169886,10.354283808783864,9.651492566394928,7.566235262975878,9.761999204887404,14.456137327749873,8.655135698091772
Donor_A,100,16.05504848829929,10.08804204282343,10.729100914453936,7.1284289310526905,9.485082010057413,13.438620552711958,8.416165968918852
Donor_B,10,6.49802386714085,10.392812338781157,5.472300107824975,6.021856394310754,9.414741664114397,4.727660794595053,9.177740238920494
Donor_B,10,4.200531616013935,10.840229732854482,6.563162658240323,4.705104748070555,9.57574836373783,4.538254159879595,8.505449561773977
Donor_B,0,3.712618650010399,10.516829281166599,4.485867029384175,4.783795392626767,9.803712794381942,3.3459503997050026,8.352176115411373
Donor_A,0,1.376206069785509,9.85383224398513,2.4779888000338253,2.1376180982980695,8.778002573610951,2.710428854790648,8.566297677270478
Donor_B,0,4.727039161603109,10.413195359577387,5.877805639543188,2.7512480219654627,8.807373271854798,5.588454946711085,8.597205016566562
Donor_A,100,15.41396700402013,10.692069806771014,9.231000346921425,8.534790536719953,9.946870733510123,15.302424271915097,9.051216471300265
Donor_A,50,8.957155491702427,10.323825474112594,6.178555814983158,4.465885199519518,9.200485385731438,9.612246013929486,8.82259696347659
Donor_C,50,11.191330356526024,10.113669431267645,6.572125499509673,3.7275747831609247,9.727375880273723,8.897484625538363,9.133445235861457
Donor_A,10,4.38664855160507,10.463223371755985,3.4582848570407516,1.662618945015335,9.509858693668116,3.5429588304123074,9.076096114676409
Donor_C,50,8.37056563829689,9.88366382595511,6.6987750913301065,3.420079857521978,9.37597168923213,8.566965780474609,8.804677202423528
Donor_A,10,3.9226391920049526,11.276921773925087,3.03650378815795,1.8215959199947456,9.384154833216032,3.593397308170661,9.214326668600652
Donor_B,50,13.539197934455517,9.540675910848336,7.073943321490415,5.546505723568313,9.410905211538367,10.301059985643668,8.486296159561805
Donor_B,10,5.46466264292312,9.715166992386697,5.496053154364091,3.595545935717376,9.642565348042185,4.8066795539316445,9.494054684198849
Donor_C,50,8.738672638326758,9.663336196769327,7.275869438593131,5.107254701705385,9.496368244987623,7.118969974687376,9.535395362598049
Donor_C,0,1.9089339312939029,9.80108459803,2.073069302342434,2.0175530330604845,9.825419717149211,0.0,9.026497312857112
Donor_B,0,3.467916560534175,10.144551869854881,3.6222750883834536,5.883600284903626,9.732390704997968,3.558510225971128,8.001151034234997
Donor_A,50,7.998396981865797,9.52541629872064,5.711821509473752,4.54841324423069,9.709090344536731,7.873223293137409,8.512004178286602
Donor_C,10,2.5842965359641026,10.733058455334298,1.76877764520691,2.731730444212873,9.247009607400031,3.1763573572152857,9.08089817197382
Donor_A,0,1.5523725573492895,9.934250465791354,1.1420697249401122,3.7234290404014603,9.065589600721914,2.6101308207410514,8.903702660606932
Donor_A,100,16.78059040499745,10.382699620372755,8.248215662165634,7.316645875717219,9.417214610414254,12.100045094746193,8.37418489254112
Donor_B,10,6.937998836474016,10.0130493084162,6.1785447501744475,5.533577364371281,9.124562542086334,4.507941232097433,8.578975872090718
Donor_C,100,15.98447045407171,9.382774953837833,11.176931163789215,6.424570223392823,9.434030452767377,14.211045210619908,8.64854194227886
Donor_A,100,16.47102813663901,9.350541189127119,10.289689327886279,6.847998495291897,9.959449098116982,14.030587021111504,8.935223556518284
Donor_C,100,17.8533743845241,10.267263363059335,10.508869615232099,5.6964835599461345,9.799385534609147,16.276490357366296,9.435654688893871
Donor_B,0,3.610305684707372,9.272456180970861,3.3008095115378673,3.4901231246762636,9.076341931797495,4.151771415913258,9.064341151062026
Donor_C,0,3.4241970082191457,10.260399958232203,1.3916471602961098,2.8237770213026834,9.326121815656592,4.634741014486629,8.316166002085005
Donor_B,50,13.290954998731529,9.614252332538571,7.472229055561333,6.9244937971979486,9.298705914662202,10.792788128045782,9.118800767334605
Donor_A,10,6.180810877730747,10.599875064088677,1.2225972652633779,1.9567069968347326,9.085518807608008,2.234301227310127,8.778291087155194
Donor_C,10,4.431850339211884,9.947931281211796,2.9516756567044142,3.7509851750761873,9.844307344505456,5.299353921571031,8.388415054505247
Donor_A,100,14.685672748599124,9.697291048952346,10.868037841277074,7.894371238603915,9.667348570196179,13.040078666249274,9.321554832488916
Donor_A,100,15.494681635207302,10.480369633730335,10.342748224103842,7.512161311082833,9.792596809047447,11.756509010172083,8.755041051751364
Donor_A,50,9.719819245686601,10.300970399181145,7.8346563723432965,4.348578799358578,9.410937421593063,6.993433873830883,8.562571030093391
Donor_C,50,7.450818210662706,10.281560169370081,5.137815846183316,4.050975011957738,9.666445100791362,9.686724914432794,8.237162556798047
Donor_B,10,6.3271675214512415,10.381722883582418,5.876616608132714,5.1777082927372735,9.97914814748271,3.691032563705877,8.648635085601741
Donor_C,50,10.321666563534558,10.016846749237544,7.357307556197471,4.74511650907618,9.351635920611379,8.162892154770201,8.420135650777977
Donor_A,50,6.9252438119721775,9.815559898341885,6.004879703476133,4.577435302596883,9.417902322496735,9.96210951222771,8.8945901535672
Donor_A,50,9.437211025236186,9.850851243936708,5.467510958952352,4.910652042636573,9.428487278790682,9.406791599393003,8.102449006230195
Donor_A,100,16.875927188866093,9.889006615649887,8.638939675585933,6.765202583628069,9.224583871570141,13.387568994478086,9.516138072742864
Donor_B,0,3.8699442798885615,9.442928930463388,5.3001637783810205,5.082647929941911,9.75965927889449,4.564764355932331,9.184451777005014
Donor_A,0,0.0,10.180840076231732,3.5876799088365443,1.4924249017690339,9.148320380796156,4.0232677359360345,8.585093819859955
Donor_C,10,4.617043920760694,9.345198978318273,3.882363169245316,4.590311669306299,9.734200945658559,5.075929148019298,9.023114131852829
Donor_A,100,17.55866154016076,9.506756655202114,8.574454472669812,6.491708323403794,9.921781486928282,14.679571761058236,8.463224199151272
Donor_B,50,10.055742026949629,10.166894176831653,10.01680557524395,8.128988189700399,9.383558214457109,8.468818882004676,8.703687411512847
Donor_B,10,4.663683710405619,9.521932498374085,5.973045857197663,5.296076389117857,9.631902271068453,5.265268029741759,7.962856371554334
Donor_A,100,19.079481861619094,9.377733829792344,10.870026624688355,7.748035030961653,9.368427411901544,15.503222466347314,8.776130113687277
Donor_C,50,11.112828959549653,10.218047966826289,6.631565926667491,5.393454879484414,9.50886651582568,9.595384769248714,8.543294599164797
Donor_B,0,5.418634518480454,9.447656545815985,2.28322343402235,4.572822833120672,9.46195132086051,5.273498687574272,8.884311709368536
Donor_B,50,12.878179872876624,9.164899450237204,6.765702204206678,7.136490378059191,9.554503205400813,9.55178441308409,8.785278856277946
Donor_C,0,3.934048512482117,10.303605493952949,3.8114014489269366,2.913660798050057,9.708502543676836,3.8082532592799585,8.669445872671533
Donor_C,0,3.6296868403262126,10.230720457090143,2.788951878429038,1.3100057200184223,9.423996077101265,1.4045696087512234,8.744700696671524
Donor_B,10,4.851866207907869,9.346370103821,4.675005622238194,5.300124076143716,9.454854394172637,4.058067238338315,8.563576050343588
Donor_A,10,2.187958079284856,9.86288202457987,2.596760422331936,2.2008396064412126,9.276004143849855,0.7184193857324241,8.676982280479594
Donor_B,50,13.00340472868003,10.44860560259303,7.704631126698274,7.2960836894895555,9.315166344677257,9.85521959469143,9.195494303657076
Donor_C,0,4.832054842474218,10.06382100909798,2.893065097823251,3.3518514565516746,9.512106961630526,3.434703237146316,8.73199637723986
Donor_A,0,3.0938447759917276,9.735861161192338,0.7626126218284219,1.951698089875589,9.370611831422979,4.503697802191404,8.372935255541112
Donor_C,10,5.204746679498297,10.179473314345259,3.0110959644268673,2.295905302694285,9.476846972072376,2.662491717332006,8.920232608279345
Donor_B,10,5.394884206611556,10.699902447881403,3.8147595409924078,5.555300603363369,9.56204913947685,4.108207723554563,8.951081806965991
Donor_C,100,17.301755484587986,9.471263724050475,10.698908189670284,8.466866010956194,9.261149376893206,14.643494644141374,8.919629319010099
Donor_B,100,21.335594639991342,9.933099344925733,11.998718596553356,8.036276649039149,9.557657316765127,18.634257114604985,9.597987696397245
