Donor_ID,Cytokine_Dose,Marker_Gene_Response,Housekeeping_Gene
Donor_C,50,6.297409269536696,9.611802215580955
Donor_A,100,17.62650917375087,9.63882645240244
Donor_A,50,12.972069416435238,8.764308979432357
Donor_A,100,18.57828010541602,10.088258668575332
Donor_C,100,19.13428701800196,9.658810459119879
Donor_A,50,9.34395536940914,9.725888478267306
Donor_B,10,6.289388816260226,9.76845619359692
Donor_A,10,4.4464165252579235,9.13831962707245
Donor_B,10,5.323356855003607,9.29485182781
Donor_B,100,17.349841772528023,9.83668120748932
Donor_B,0,5.881129439327457,9.404241864503167
Donor_A,50,9.191578837969933,10.235016729131916
Donor_C,10,4.05799981493096,10.121528066218927
Donor_B,50,13.376958296851846,9.997161023935211
Donor_A,50,10.900341137267594,10.221514763110358
Donor_C,50,10.21530237988678,9.972983986155779
Donor_A,50,8.675398786783264,10.629532751971999
Donor_A,10,6.862148666331027,9.877657290267209
Donor_B,10,5.223328715618266,9.196122608240428
Donor_A,50,9.582543595705632,10.158204732361602
Donor_C,100,17.06550661039988,8.511476312555788
Donor_C,10,4.885380987063462,10.652735926453584
Donor_B,50,10.32965441825952,9.703954342059067
Donor_C,100,15.82234455318182,10.168534603612486
Donor_A,50,12.072476576860716,10.453516657226807
Donor_B,50,12.95923873190965,10.642118218556707
Donor_C,100,18.7355212865543,9.838991070804024
Donor_C,50,9.968971011055757,9.535323385508125
Donor_C,50,11.14363807725805,10.019017891244204
Donor_A,0,1.9288398384071253,10.283001987242578
Donor_B,10,6.628715669911201,10.512343969055173
Donor_C,10,5.469971733245698,10.585648295252895
Donor_C,0,0.7632046110683541,10.023752816744203
Donor_C,100,17.336540138609067,10.264936057125603
Donor_B,0,4.390459375514881,9.784961763199213
Donor_B,100,17.611193060322403,9.451264588126058
Donor_C,0,3.6363825723201972,10.275236990124341
Donor_C,50,11.96950862903438,10.51249189244855
Donor_A,100,18.153154885080777,11.263605782831805
Donor_C,0,1.6128134705019206,9.833039590185196
Donor_A,100,17.77278222009645,10.125560669188369
Donor_A,0,4.640768731655189,9.415473888623064
Donor_A,50,10.93656176426839,10.444415570893558
Donor_A,100,16.119833613571426,10.938893006330446
Donor_B,10,5.148645212532752,9.581834572750338
Donor_C,0,2.0801495962473204,10.826719686034119
Donor_B,50,10.888677569813813,10.453356884531713
Donor_B,10,4.656198146486497,10.260873202257548
Donor_B,10,3.543700811173031,10.671726269014759
Donor_B,50,13.248879501016265,9.656114547276719
Donor_A,50,6.447840005456074,10.43545580692204
Donor_C,50,13.041377559114693,10.622380200114211
Donor_C,10,5.268740514932806,10.69885818931219
Donor_A,100,19.273984921368925,9.872831630174895
Donor_B,10,6.446441571092801,9.308820280882241
Donor_A,100,16.436017017301793,10.460324126374966
Donor_A,100,19.62078340885154,9.993292151880281
Donor_A,50,8.776964259386363,9.293996298212717
Donor_A,0,1.0637803038810878,9.736600275086717
Donor_B,100,19.206148653617465,9.915358832473073
Donor_A,0,1.545969366951141,9.98479657943782
Donor_C,100,18.530597758077825,10.647727269240058
Donor_B,100,15.426525265933469,9.912417269569707
Donor_A,10,1.405487003809863,10.139983661288547
Donor_A,0,1.1524405128479769,9.767788555962564
Donor_A,10,3.881068604459391,10.309784605616644
Donor_C,100,17.78752519187862,10.847049646000807
Donor_B,100,20.931800691967883,9.725752559521231
Donor_C,0,2.0229042223089455,10.04294637944401
Donor_A,0,3.0996855126916176,8.994362430679217
Donor_B,0,7.205754984642436,10.43986405012958
Donor_B,10,7.117741602850428,9.2209524078987
Donor_B,0,3.747173108270305,9.477513004658304
Donor_C,10,3.2737121956958624,9.255391007725608
Donor_B,0,4.237825562045699,10.210259233131136
Donor_C,0,0.6926204421012079,9.631828582963841
Donor_A,0,3.2485453534131414,10.146623624949257
Donor_C,100,16.586249431489094,10.381947970708314
Donor_C,100,18.274561395124554,9.833741599072598
Donor_A,0,2.9963311634345646,10.09445528109418
Donor_C,100,18.309373340744056,10.755981836489541
Donor_A,10,3.4224690736030436,9.795088778837936
Donor_A,100,15.535883520370085,10.466745835892668
Donor_A,50,13.051693974200319,10.319788157288645
Donor_B,0,4.45984215607381,10.217329949829994
Donor_B,0,7.684571590596411,9.994113542709485
Donor_B,10,7.7195938621063025,10.045187578348694
Donor_C,10,3.1628413845114336,8.544158704491997
Donor_C,50,10.067674781001879,11.468579642433513
Donor_B,0,2.9684460091934213,9.93558062236895
Donor_C,0,2.667260007527291,9.950346737595348
Donor_C,0,0.26195217918232583,10.483334310797293
Donor_C,100,17.732584507978366,9.908213662013477
Donor_B,10,7.470114634375625,9.489754617293055
Donor_A,100,19.920759250486803,10.666322580067567
Donor_A,100,18.997096632817755,9.85799736020393
Donor_C,100,20.518041113851766,9.635258857045821
Donor_A,50,8.63608757788024,10.86829042463797
Donor_A,10,1.7871234993386174,10.629863256448743
Donor_A,10,2.186467494947854,9.498783134843935
Donor_A,100,18.961362602855345,9.542624045343118
Donor_C,10,6.175288274169131,9.316719018027571
Donor_B,10,6.261911368774953,9.60407540244366
Donor_A,10,3.745510673782273,10.133512694147907
Donor_B,50,12.254785021031747,9.744768605336027
Donor_B,10,9.85252101733533,9.359061628428684
Donor_A,50,12.359230661075179,10.108998090857364
Donor_B,100,19.56628369696451,10.1141974609416
Donor_C,0,2.5551116405902192,9.970333309479017
Donor_C,100,18.101008855371937,10.175890206756119
Donor_A,50,9.87917878689816,10.17707498473331
Donor_B,0,3.4742200946779036,9.462076139468433
Donor_B,0,5.885659248800106,10.45306806589457
Donor_C,100,16.55234395560369,9.928619240248551
Donor_B,50,10.964669773853904,9.87192266135679
Donor_B,100,21.024320512405488,10.81986889315246
Donor_C,10,3.6370303566203415,9.6546770837607
Donor_A,10,2.3601433770696967,9.950184274386691
Donor_C,0,3.7822626936351593,10.561604344543571
Donor_A,100,17.73700096471949,10.633761907842533
Donor_B,10,6.294132131058142,10.658226694856204
Donor_A,0,0.8956564649800309,11.015775897421236
Donor_C,100,15.86928761522999,9.53124267421478
Donor_B,10,6.588959071098046,9.50260587078196
Donor_A,10,1.7136845231552074,10.27423736036067
Donor_C,50,9.280260220123925,9.715713005751857
Donor_B,100,20.988627830416668,10.30731257702314
Donor_A,50,11.053868538912415,9.763553361013361
Donor_C,10,4.148398443797458,10.079975576521608
Donor_C,10,5.1792054487950185,9.941345477690167
Donor_A,10,5.245010092992192,9.231705896855269
Donor_A,0,0.5197277395835929,9.114177753558701
Donor_B,100,21.729640202090817,10.01439741282913
Donor_B,10,5.327807952270961,10.11731515994155
Donor_C,100,19.196124903733228,9.64307388577703
Donor_C,0,2.4039317028938156,10.765246180722682
Donor_C,100,16.998600812630706,9.804377680379805
Donor_A,0,3.0875155061036645,10.35269215658689
Donor_B,0,6.550139332982767,9.786989271898202
Donor_C,50,8.278004496614003,11.180252974255108
Donor_A,0,0.9360587475133935,10.201809982100183
Donor_A,10,2.7535963226888622,10.51382876517262
Donor_B,50,13.520330131819307,9.247125330224176
Donor_A,100,19.971036015222822,9.77193787251114
Donor_B,10,3.0524838020438914,10.342662986094897
Donor_B,50,11.072239423628641,9.68504913938729
Donor_A,10,0.0,9.86328336801208
Donor_C,10,3.052821645649497,9.094742547057841
Donor_B,50,11.970194337706062,9.456122714665412
Donor_B,100,17.70833159671906,11.037400444280518
Donor_B,100,20.40693403843022,10.493195113957222
Donor_C,50,9.636149923472804,9.67236770350307
Donor_A,100,17.5181698765569,10.00902525580455
Donor_A,10,4.8994756157318395,10.358760998940253
Donor_B,50,13.523139913613335,10.474443948101404
Donor_A,100,16.67827026596996,9.7115376794281
Donor_C,0,3.409524504611795,10.641293177274122
Donor_C,0,0.1856514257465589,10.2137483111051
Donor_A,10,2.8217640217610254,10.012773535875667
Donor_B,50,11.649443802123809,10.16003455290176
Donor_B,10,4.870973070501279,9.896832824740658
Donor_C,10,3.38845020691489,9.283690156655526
Donor_A,10,1.2429533873142566,10.631711120972362
Donor_B,50,11.877603437427432,9.9029082035594
Donor_B,50,9.712875482111741,10.097193782367224
Donor_C,0,2.683658959462305,10.154564568834225
Donor_C,0,3.0454557063426466,9.738737639969116
Donor_B,10,6.281947105798395,9.726099819902121
Donor_C,100,20.7591140899893,10.853089596513021
Donor_A,0,0.856592222583042,8.97585909464523
Donor_A,0,1.7448406225107906,10.462775667628174
Donor_B,50,13.1200105353102,9.530425967821877
Donor_B,100,18.838590729362565,10.238725390065348
Donor_C,10,6.042178053450881,9.211461603323135
Donor_A,50,11.454270460701979,10.886988398674681
Donor_C,100,17.403348000338845,9.427119664470494
Donor_B,100,20.271574168018773,9.40946435088351
Donor_B,50,7.1413600119124405,9.280790188954722
Donor_B,10,5.270416296840405,10.251443739361486
Donor_B,0,3.3442895492289257,9.985028935689662
Donor_B,100,18.08004367432429,10.230628846502299
Donor_A,100,18.066856997380867,10.131905387222119
Donor_C,100,19.740513740478196,10.140399502235438
Donor_B,100,19.08806825205943,10.200550278490947
Donor_B,0,4.579136104577661,8.995349244086077
Donor_B,0,1.251352588597133,8.978633715766922
Donor_A,50,9.92992372537995,9.999882194927766
Donor_B,100,19.444513608924183,10.048165252639665
Donor_C,100,18.710810494200274,10.607758575638158
Donor_C,100,17.920099846220875,9.945331368965016
Donor_A,50,10.857781284939762,9.09652859851723
Donor_A,0,3.361449738399724,9.59018963033664
Donor_C,0,2.8740770608753294,9.931864509372641
Donor_C,100,17.24081773587965,9.322276893101094
Donor_B,100,20.22301402170858,9.639422882473959
Donor_C,50,8.131851404292561,10.06314660507935
Donor_A,0,1.685392702200348,9.308781065721664
Donor_C,0,4.636941153735655,10.223669947801762
Donor_B,100,21.150341209353318,10.213965980805112
Donor_B,0,4.514419432073023,10.454625264610092
Donor_C,10,5.4181550137832755,9.545299146621952
Donor_C,10,1.9734242287289807,9.899655707555185
Donor_C,0,1.8861042208098238,10.812055818423936
Donor_C,10,2.184799173820515,10.80604784550539
Donor_B,10,5.857037343037114,10.128892369926936
Donor_A,0,1.5598445189136751,9.719713250256934
Donor_A,0,1.9492833387767894,9.870647226341555
Donor_C,10,4.880481450006222,9.949108029468068
Donor_A,50,10.392430841148489,10.36562273782473
Donor_B,10,6.0485437458889635,10.097335008842366
Donor_C,100,16.5972511580705,9.906320492019262
Donor_B,10,6.670658961349497,11.068287514462728
Donor_C,0,1.8531738700396059,9.84390046823303
Donor_B,0,3.24253976017937,10.171831821474228
Donor_A,10,4.360213002550827,10.902715190092035
Donor_B,50,14.105042970449874,10.036144605390906
Donor_C,100,18.560653037601078,9.82204938272307
Donor_B,0,4.49164164501672,10.14239491986127
Donor_C,10,6.238917777419778,10.61116494471944
Donor_C,10,2.6523011732198554,9.773807983397528
Donor_A,0,1.3730852090992538,10.095486000150549
Donor_A,100,15.846907843597588,10.469498830534077
Donor_A,10,4.959360504527839,9.266312006366409
Donor_C,50,8.236945833914612,9.963468355420156
Donor_A,10,3.2789384951587457,10.911709058601316
Donor_A,50,10.148944584622404,9.288679123238792
Donor_C,0,0.5623507936397236,9.524040048945924
Donor_B,100,17.63514300952354,9.34816601749293
Donor_A,100,17.92316022019155,10.618480300274923
Donor_B,100,21.578245384561225,9.090444935320658
Donor_C,10,4.118857076652011,10.273748797478966
Donor_C,10,3.0287016673819847,9.31298767064649
Donor_B,0,4.831842911631307,10.81758699509849
Donor_C,10,3.9368142013240144,9.744277166197598
Donor_C,0,2.8638899863912455,10.4464664935385
Donor_B,50,14.26521174600854,10.362335260285374
Donor_A,10,2.486579384434819,10.0460508883643
Donor_A,0,1.5140086723885502,9.936103216042675
Donor_C,0,1.881509225487263,10.118643486975357
Donor_B,100,20.93072840807715,9.765449349102814
Donor_B,0,2.1793694038622693,10.075371685998343
Donor_C,0,5.22024738034592,9.762001790980426
Donor_C,100,19.062817015843034,9.492618609540209
Donor_B,0,2.9533800538632886,10.789976998976364
Donor_C,10,6.251289208816204,10.644497412443357
Donor_B,50,8.55208697464176,10.151355499301522
Donor_B,0,5.676991748456476,9.710890272043294
Donor_C,100,18.15363795904647,10.263784922798326
Donor_C,10,3.88819404455942,10.144734322816744
Donor_A,10,6.4866426998530295,9.505885202313998
Donor_C,10,5.2130833477404925,10.00165977344489
Donor_C,50,11.664563787315672,10.192507408786124
Donor_C,100,15.344493704137264,9.990143177016542
Donor_B,50,12.104114798023051,10.04408292102111
Donor_C,0,2.4999894027494567,9.700610258354661
Donor_C,100,17.54989060341944,9.617236661494392
Donor_C,10,3.3104624349757685,9.620053657189764
Donor_B,50,13.007423949798362,10.156253371133054
Donor_C,10,2.7099381916844214,10.432717559202755
Donor_B,50,12.609563152483716,10.459239902327198
Donor_B,100,20.435383352157384,9.613397058509124
Donor_A,100,16.196940383155315,10.610221563950045
Donor_C,50,11.216596688894173,10.248092066953387
Donor_B,10,5.756601883751877,9.7910553255706
Donor_A,0,1.4746795066796805,10.313331206273075
Donor_A,100,16.83006609576265,10.291396306052329
Donor_B,100,18.783098289975797,10.75891942677077
Donor_A,0,2.607684866825292,10.41145548899431
Donor_B,50,10.66167924064577,10.390249746280409
Donor_B,50,12.385739944476613,10.046819303981788
Donor_A,100,16.361862849488222,9.944044160936322
Donor_A,0,2.8398582106313146,10.479009893403969
Donor_B,50,11.648703289766399,9.795867553696844
Donor_A,50,12.157992148812024,10.369540498025946
Donor_C,50,10.129902205116851,9.695784630485608
Donor_C,50,10.004460288531188,10.130058815868376
Donor_A,50,7.62500836550732,10.658200308084707
Donor_A,100,15.814990429418348,10.352236048617572
Donor_C,0,2.78674117192599,9.518734843327572
Donor_C,50,9.664560594716445,9.880535808460472
Donor_B,100,19.356373916238766,9.834838130620868
Donor_B,0,4.851179203012092,9.298898681512913
Donor_A,0,0.4424351285475545,10.74329415423204
Donor_A,100,15.601093580697203,8.86981899588718
Donor_B,100,21.30898446324519,10.007658027019499
Donor_A,100,18.0577847007928,9.642282609540231
Donor_A,0,0.31606773780250297,9.950673909855206
Donor_B,100,21.200891742616275,9.220646615548706
Donor_B,10,6.209567870114048,9.868949382828225
Donor_B,100,15.828965564261384,9.458904697487059
Donor_A,100,18.66775647803849,9.551035659901864
Donor_A,10,4.622176731619388,10.585755689609288
Donor_C,0,4.348500070272288,9.835573263826697
Donor_A,50,9.477879186957448,9.395423976955913
Donor_B,100,21.386530694034853,9.673722430552953
Donor_B,0,4.117367332730376,10.304080734443973
Donor_A,10,4.084098014433844,10.20075399175003
Donor_B,50,11.361702957497972,10.416179908185203
